	xKooFuss_d	yKooFuss_d	Formcode	Ra_Di_cm	Breit_cm	Objekt	Kopf_LV95_	Kopf_LV951	Fuss_LV95_	Fuss_LV951	AnzJR_Best	Mark_Best	WK_Best	Splint_Bes	Art_Best	DcEign	DmRek	mindDM	LabNr	Dat	Gte	DG	x	y
23441.00000000000	496.78	122.00	1.00	7.50	7.50	P			2683700.17	1246653.00	31.00			0.00	7	3	0.00	15					2683700.17	1246653.00
2972.00000000000	492.95	152.88	1.00	12.00	9.00	P			2683682.87	1246678.87	0.00		3	1.00	1	1	31.00		656456	-2883	a	4	2683682.87	1246678.87
18597.00000000000	509.58	113.40	1.00	13.00	8.00	P			2683715.46	1246651.07	76.00	mn	3	1.00	1	1	28.00		658044	-2753	a	51	2683715.46	1246651.07
3454.00000000000	504.79	156.73	1.00	6.00	12.00	P			2683691.72	1246687.63	27.00		2?	1.00	1	3	32.00						2683691.72	1246687.63
21784.00000000000	516.99	128.25	1.00	5.00	5.00	P			2683715.41	1246667.66	14.00		5	0.00	5	4	0.00	11					2683715.41	1246667.66
18429.00000000000	485.59	163.76	1.00	12.00	7.00	P			2683671.41	1246685.28	0.00		3	1.00	1	1	22.00		657689	-3175	a	12	2683671.41	1246685.28
26912.00000000000	472.81	150.80	1.00	10.00	4.50	P			2683665.82	1246667.96	53.00		5	1.00	1	1	20.00		657239	-3177	a		2683665.82	1246667.96
18145.00000000000	485.78	160.88	1.00	12.50	11.50	P			2683672.87	1246682.80	0.00		4	1.00	1	1	24.00		657690	-3226	a	21	2683672.87	1246682.80
2606.00000000000	494.10	147.35	1.00	15.00	9.00	P			2683686.39	1246674.44	0.00		4	1.00	1	1	27.00		657544	-2885	a	4	2683686.39	1246674.45
25606.00000000000	486.47	141.46	1.00	13.00	3.50	P			2683682.22	1246665.76	52.00			1.00	1	1	0.00	27	656716	0	u		2683682.22	1246665.76
3973.00000000000	492.59	154.80	1.00	10.50	6.50	P	2683681.7352	1246680.4677	2683681.69	1246680.42	0.00		3	1.00	1	1	27.00		657550	-2885	a	4	2683681.69	1246680.42
12115.00000000000	505.57	150.06	1.00	8.50	6.50	P			2683695.42	1246682.01	26.00		1?	1.00	1	4	17.00						2683695.42	1246682.01
4975.00000000000	493.70	126.38	1.00	8.00	8.00	P			2683695.45	1246655.53	42.00	m	4	0.00	7	3	16.00		657416	-3232	b	70	2683695.45	1246655.53
20664.00000000000	512.01	143.32	1.00	8.00	8.00	P			2683704.20	1246678.89	27.00		3	1.00	1	4	20.00						2683704.20	1246678.89
2884.00000000000	497.83	143.17	1.00	13.00	12.00	P			2683691.59	1246672.38	0.00	m	1?	1.00	1	1	26.00		656044	-3234	a	1	2683691.59	1246672.38
19622.00000000000	492.33	124.10	1.00	9.00	8.00	P			2683695.24	1246652.88	0.00		4	1.00	1	3	20.00		657028	-3175	a	12	2683695.25	1246652.88
21213.00000000000	484.90	150.41	1.00	12.00	8.00	P			2683676.79	1246673.05	0.00		3	1.00	1	1	24.00		657643	-2885	a	4	2683676.79	1246673.05
9710.00000000000	500.75	143.70	1.00	13.00	11.00	P			2683693.96	1246674.17	48.00	m	4	1.00	1	3	21.00		658354	-3161	a	103	2683693.96	1246674.17
25814.00000000000	488.03	136.66	1.00	6.00	3.50	P			2683685.76	1246662.17	30.00		5	1.00	1	3	15.00						2683685.76	1246662.17
3932.00000000000	491.95	154.84	1.00	12.00	6.50	P	2683681.0736	1246680.3142	2683681.09	1246680.17	0.00		4	1.00	1	1	25.00		657691	-3175	a	23	2683681.10	1246680.17
10192.00000000000	510.86	153.91	1.00	11.50	7.50	P			2683698.41	1246687.83	0.00			1.00	1	1	25.00		657578	-3158	a		2683698.41	1246687.83
16671.00000000000	473.43	162.73	1.00	12.00	10.00	P			2683661.01	1246678.91	30.00		3	1.00	1	3	24.00		657385	-3175	b	45	2683661.01	1246678.91
22320.00000000000	471.89	167.01	1.00	9.00	8.50	P			2683657.71	1246682.04	21.00		5	0.00	5	4	0.00	16					2683657.71	1246682.04
10249.00000000000	505.83	165.10	1.00	3.00	4.00	P			2683688.89	1246695.58	19.00			0.00	11	4	0.00	6					2683688.89	1246695.57
16841.00000000000	481.40	152.21	1.00	9.00	9.00	P			2683672.86	1246673.08	46.00			1.00	1	3	20.00		657395	-3180	b		2683672.86	1246673.08
12528.00000000000	498.81	170.45	1.00	13.50	6.50	P			2683680.22	1246697.20	44.00		5	1.00	1	3	28.00		655893	0	u	13	2683680.22	1246697.20
27549.00000000000	452.36	174.96	1.00	14.00	8.00	P			2683636.69	1246680.37	67.00		5	1.00	1	1	28.00		657656	-3204	b	85	2683636.69	1246680.37
8772.00000000000	479.28	177.81	1.00	21.00	10.50	P			2683659.46	1246695.01	0.00			1.00	1	1	48.00		655838	0	u		2683659.46	1246695.01
1159.00000000000	491.02	139.22	1.00	6.00	4.00	P	2683687.2588	1246665.7618	2683687.29	1246665.80	13.00	m	4	0.00	5	4	0.00						2683687.29	1246665.80
23691.00000000000	518.12	121.05	1.00	7.00	12.00	P			2683719.66	1246661.73	17.00		4	0.00	7	4	0.00	20					2683719.66	1246661.73
11571.00000000000	501.18	131.90	1.00	13.00	10.00	P			2683699.66	1246663.82	53.00		4	1.00	1	2	25.00		656946	-3232	a	58	2683699.66	1246663.82
7934.00000000000	474.76	133.19	1.00	12.00	4.00	P			2683675.47	1246653.10	23.00			1.00	1	4	26.00						2683675.47	1246653.10
25962.00000000000	486.26	133.79	1.00	10.50	7.00	P			2683685.47	1246658.81	29.00		4	1.00	1	3	26.00		656874	-3175	b	45	2683685.47	1246658.81
16667.00000000000	473.17	162.90	1.00	17.00	9.00	P			2683660.70	1246678.94	0.00		4	1.00	1	1	32.00		656688	-2883	a	4	2683660.70	1246678.94
4753.00000000000	474.58	174.51	1.00	9.50	9.00	P			2683656.75	1246689.95	47.00			0.00	1	3	0.00	28	656130	-3192	b	23	2683656.75	1246689.95
23058.00000000000	490.82	130.41	1.00	9.00	4.00	P			2683691.07	1246657.84	0.00		4	0.00	7	2	18.00		658085	-3232	a	70	2683691.07	1246657.84
18129.00000000000	483.61	161.36	1.00	10.00	8.00	P			2683670.72	1246682.25	0.00		4	1.00	1	1	19.00		657338	-3177	a	20	2683670.72	1246682.25
1334.00000000000	493.22	137.66	1.00	8.50	9.00	P			2683689.95	1246665.39	28.00			1.00	1	4	21.00						2683689.95	1246665.39
25929.00000000000	485.24	131.38	1.00	11.00	8.50	P			2683685.64	1246656.19	33.00	mn	4	1.00	1	3	22.00		656257	-3176	b		2683685.64	1246656.19
10430.00000000000	504.40	169.79	1.00	8.00	7.00	P			2683685.51	1246699.12	37.00		4	1.00	1	3	16.00		655965	-3233	b	1	2683685.51	1246699.12
14300.00000000000	511.04	106.34	1.00	8.00	6.00	P			2683719.94	1246645.42	10.00	m	4	0.00	5	4	14.00						2683719.94	1246645.42
23309.00000000000	499.64	122.25	1.00	9.50	10.00	P			2683702.61	1246654.50	0.00		3	1.00	1	1	21.00		657080	-2753	a	51	2683702.61	1246654.50
9630.00000000000	500.24	148.91	1.00	12.50	8.00	P			2683691.17	1246678.60	44.00		5	1.00	1	3	33.00		656447	-3234	b	58	2683691.17	1246678.60
22986.00000000000	479.84	157.23	1.00	13.00	8.00	P			2683669.20	1246676.87	0.00	m	4	1.00	1	1	24.00		656020	-2885	a	4	2683669.20	1246676.87
28138.00000000000	476.96	129.53	1.00	9.00	7.00	P			2683679.08	1246650.82	33.00	m	3	1.00	1	3	16.00		658327	-3170	b	29	2683679.08	1246650.82
14951.00000000000	480.16	166.61	1.00	10.00	8.00	P			2683665.28	1246685.39	28.00	m	5	1.00	1	4	20.00						2683665.28	1246685.39
22407.00000000000	479.24	155.96	1.00	6.00	5.50	P			2683669.24	1246675.46	31.00			0.00	7	3	0.00	13					2683669.24	1246675.46
25310.00000000000	487.77	133.45	1.00	11.00	9.00	P			2683686.97	1246659.18	0.00		4	1.00	1	2	24.00		656271	-2753	a	51	2683686.97	1246659.19
11182.00000000000	496.46	167.58	1.00	11.00	11.00	P			2683679.41	1246693.58	30.00	m	2?	1.00	1	3	21.00		656664	0	u	15	2683679.41	1246693.58
23789.00000000000	516.92	121.72	1.00	6.50	6.50	P			2683718.29	1246661.80	38.00		5	1.00	1	3?	14.00						2683718.29	1246661.80
18942.00000000000	507.74	113.49	1.00	12.00	7.00	P			2683713.78	1246650.32	73.00		3	1.00	1	1	30.00		657658	-2753	a	51	2683713.78	1246650.32
4920.00000000000	493.09	132.34	1.00	13.50	11.00	P			2683692.22	1246660.58	0.00		4	1.00	1	2	29.00		656733	-2885	a	4	2683692.23	1246660.58
14029.00000000000	513.99	102.63	1.00	8.00	6.50	P			2683724.24	1246643.42	21.00		4	0.00	5	4	0.00	17					2683724.24	1246643.42
18135.00000000000	484.36	160.81	1.00	17.00	14.00	P			2683671.63	1246682.09	0.00		4	1.00	1	3	0.00	30	657352	-3176	a	12	2683671.63	1246682.09
28555.00000000000	463.80	147.95	1.00	12.00	11.00	P			2683659.05	1246661.37	32.00	m	3	1.00	1	3	21.00		658323	-3172	b	111	2683659.05	1246661.37
7255.00000000000	508.90	168.70	1.00	10.00	4.50	P			2683690.02	1246700.17	22.00	m	4	0.00	5	4	0.00	19					2683690.02	1246700.17
26674.00000000000	481.71	147.18	1.00	12.50	7.50	P			2683675.39	1246668.73	0.00		4	1.00	1	1	26.00		657764	-3175	a	12	2683675.39	1246668.73
21526.00000000000	478.20	168.71	1.00	10.00	8.00	P			2683662.58	1246686.38	20.00		3	1.00	1	4	20.00		658168	-3175	b	1000	2683662.58	1246686.38
27377.00000000000	484.54	134.68	1.00	12.00	11.00	P			2683683.54	1246658.83	58.00		4	1.00	1	3	25.00		657712	-2885	a	4	2683683.54	1246658.83
18503.00000000000	509.60	99.54	1.00	10.00	5.00	P			2683721.71	1246638.69	16.00			0.00	16	4	0.00	18					2683721.71	1246638.70
26983.00000000000	474.79	146.11	1.00	11.00	4.50	P			2683669.69	1246664.67	0.00			0.00	1	2	0.00	25	657739	-3196	a	12	2683669.69	1246664.67
14898.00000000000	479.57	166.49	1.00	12.50	11.50	P			2683664.81	1246685.02	28.00		3	1.00	1	4	25.00						2683664.81	1246685.02
11916.00000000000	502.85	131.15	1.00	10.50	9.00	P			2683701.47	1246663.90	0.00		5	1.00	1	1	21.00		656936	-2727	a	52	2683701.47	1246663.90
26114.00000000000	480.95	130.23	1.00	16.00	11.00	P			2683682.33	1246653.25	0.00			1.00	1	1	31.00		657669	-2888	a	4	2683682.33	1246653.25
10438.00000000000	503.14	169.32	1.00	14.00	3.50	P			2683684.59	1246698.14	0.00		5	1.00	1	1	27.00		657973	-3160	a	86	2683684.59	1246698.14
18345.00000000000	480.27	162.90	1.00	11.00	10.50	P			2683667.05	1246682.13	0.00		4	1.00	1	1	20.00		657725	-3175	a	12	2683667.05	1246682.13
5641.00000000000	493.37	150.75	1.00	14.00	13.00	P			2683684.21	1246677.15	0.00		4	0.00	7	1	0.00	28	658127	0	u	79	2683684.21	1246677.15
4635.00000000000	476.14	167.76	1.00	7.00	7.00	P			2683661.17	1246684.61	0.00		4	1.00	1	1	22.00		656590	-2885	a	4	2683661.17	1246684.61
855.00000000000	488.83	142.18	1.00	14.00	13.00	P			2683684.00	1246667.46	38.00		4	1.00	1	3	40.00						2683684.00	1246667.46
3410.00000000000	504.61	158.74	1.00	8.00	11.00	P			2683690.67	1246689.34	38.00			1.00	1	3	0.00	23					2683690.67	1246689.34
14809.00000000000	483.13	165.18	1.00	10.00	6.00	P			2683668.58	1246685.45	19.00			1.00	1	4	17.00						2683668.58	1246685.45
26577.00000000000	469.09	179.07	1.00	4.00	8.00	P			2683649.80	1246691.55	6.00		1	0.00	4	4	0.00	11					2683649.80	1246691.55
23804.00000000000	506.99	122.40	1.00	14.00	8.00	P			2683709.11	1246657.94	52.00		3	1.00	1	1	28.00		657150	-3233	a	9	2683709.11	1246657.94
17689.00000000000	505.01	140.27	1.00	9.00	7.00	P			2683699.31	1246673.01	24.00		4	1.00	1	4	17.00						2683699.31	1246673.01
27724.00000000000	458.09	174.08	1.00	12.50	6.00	P			2683642.21	1246682.16	53.00		5	1.00	1	1	0.00	32	658096	-2892	b	102	2683642.21	1246682.16
19602.00000000000	492.11	128.34	1.00	11.00	3.00	P			2683693.15	1246656.56	0.00		5	0.00	7	2	0.00	30	657304	0	u		2683693.15	1246656.56
27710.00000000000	461.13	173.01	1.00	11.00	5.00	P			2683645.40	1246682.56	61.00		5	1.00	1	1	21.00		657655	-2884	a	4	2683645.40	1246682.56
2738.00000000000	496.30	142.70	1.00	6.00	5.50	P			2683690.44	1246671.28	36.00	m	1	1.00	1	3	12.00		658344	-2752	b	100	2683690.44	1246671.28
27704.00000000000	460.90	174.08	1.00	10.50	9.50	P			2683644.72	1246683.42	45.00	mn		0.00	16	3	0.00	20					2683644.72	1246683.42
22583.00000000000	511.54	133.64	1.00	6.00	4.50	P			2683708.13	1246670.03	18.00			0.00	16	4	0.00	11					2683708.13	1246670.03
18514.00000000000	509.84	100.47	1.00	7.00	3.50	P			2683721.50	1246639.63	20.00			0.00	1	4	0.00	15					2683721.50	1246639.63
27235.00000000000	469.65	173.75	1.00	10.50	8.00	P			2683652.68	1246687.05	49.00			1.00	1	3	21.00		656676	-2734	b	52	2683652.68	1246687.05
9009.00000000000	507.17	156.62	1.00	7.00	2.50	P			2683693.90	1246688.60	24.00			1.00	1	4	14.00						2683693.90	1246688.60
18605.00000000000	509.14	115.16	1.00	10.50	8.00	P			2683714.28	1246652.44	55.00		5	0.00	7	2	0.00	21	657831	0	u		2683714.28	1246652.44
3884.00000000000	491.89	156.46	1.00	9.00	7.50	P	2683680.2258	1246681.5109	2683680.32	1246681.59	47.00		3	1.00	1	3	19.00		657579	-3175	b	23	2683680.32	1246681.59
11414.00000000000	493.85	170.39	1.00	10.50	4.00	P			2683675.82	1246694.91	18.00			0.00	1	4	0.00	28					2683675.82	1246694.92
21184.00000000000	477.59	150.72	1.00	7.00	10.00	P			2683670.12	1246670.04	28.00			0.00	1	4	0.00	18					2683670.12	1246670.04
21265.00000000000	480.41	150.70	1.00	8.00	8.00	P			2683672.65	1246671.29	45.00			1.00	1	3	24.00						2683672.65	1246671.29
26086.00000000000	481.82	129.94	1.00	12.50	10.00	P			2683683.23	1246653.38	0.00		4	1.00	1	1	27.00		656395	-2887	a	4	2683683.23	1246653.38
3468.00000000000	505.00	156.00	1.00	5.00	8.50	P			2683692.24	1246687.07	21.00		2?	1.00	1	3	29.00						2683692.24	1246687.07
27586.00000000000	449.36	174.48	1.00	13.50	5.50	P			2683634.23	1246678.59	64.00			1.00	1	1	29.00		657809	-3204	b	85	2683634.23	1246678.59
18402.00000000000	483.04	163.47	1.00	13.00	7.00	P			2683669.26	1246683.88	47.00		5	1.00	1	3	23.00		657923	-3175	b	12	2683669.26	1246683.88
19187.00000000000	491.30	130.40	1.00	9.00	4.00	P			2683691.50	1246658.04	44.00		5	0.00	7	3	0.00	30					2683691.50	1246658.04
5985.00000000000	508.92	162.83	1.00	4.00	7.50	P			2683692.67	1246694.93	14.00			0.00	5	4	0.00	10					2683692.67	1246694.94
4676.00000000000	475.16	174.37	1.00	7.00	6.00	P			2683657.33	1246690.08	0.00		4	0.00	7	2	0.00	20	657310	0	u	73	2683657.33	1246690.08
8277.00000000000	482.07	176.67	1.00	8.50	6.50	P			2683662.47	1246695.24	19.00	m	4	1.00	1	4	10.00						2683662.47	1246695.24
19226.00000000000	505.91	123.06	1.00	11.00	12.00	P			2683707.85	1246658.05	0.00	mn	4	1.00	1	1	23.00		656467	-2753	a	51	2683707.85	1246658.05
25247.00000000000	487.95	124.48	1.00	12.00	9.00	P			2683691.16	1246651.25	0.00	m	4	1.00	1	1	22.00		656251	-2885	a	4	2683691.16	1246651.25
1602.00000000000	499.13	161.54	1.00	17.00	6.50	P	2683684.5018	1246689.5029	2683684.51	1246689.38	0.00			0.00	6	2	0.00	34					2683684.51	1246689.38
11618.00000000000	501.85	138.54	1.00	7.50	5.00	P			2683697.26	1246670.06	18.00			0.00	1	4	0.00	33					2683697.27	1246670.05
27279.00000000000	480.08	136.06	1.00	18.50	9.00	P			2683678.93	1246658.06	66.00			0.00	1	2	0.00	40	656810	-3185	a	40	2683678.93	1246658.06
5038.00000000000	494.44	131.68	1.00	12.50	7.00	P			2683693.72	1246660.60	0.00	m	4	1.00	1	1	24.00		656924	-2885	a	4	2683693.72	1246660.59
10481.00000000000	509.55	152.86	1.00	12.00	4.50	P			2683697.71	1246686.31	20.00			0.00	5	4	0.00	19					2683697.71	1246686.31
26761.00000000000	470.69	170.59	1.00	6.50	4.00	P			2683655.03	1246684.69	20.00			1.00	1	4	13.00						2683655.03	1246684.69
27262.00000000000	478.04	137.72	1.00	18.00	8.00	P			2683676.36	1246658.63	54.00			0.00	1	2	0.00	40	656809	-3191	a	40	2683676.36	1246658.63
6653.00000000000	510.83	161.05	1.00	7.50	4.50	P			2683695.18	1246694.20	18.00		4	0.00	5	4	0.00	16					2683695.18	1246694.20
25656.00000000000	481.22	142.13	1.00	15.50	8.50	P			2683677.23	1246663.99	50.00			1.00	1	3	31.00						2683677.23	1246663.99
12418.00000000000	487.65	165.18	1.00	10.00	5.50	P			2683672.62	1246687.48	49.00		4	1.00	1	3	20.00		656663	-3175	b	12	2683672.62	1246687.48
18149.00000000000	486.86	160.87	1.00	12.50	0.00	P			2683673.84	1246683.27	0.00		4	1.00	1	1	20.00		657513	-2886	a	4	2683673.84	1246683.27
19231.00000000000	506.41	123.48	1.00	10.00	10.00	P			2683708.11	1246658.65	52.00		3	1.00	1	1	18.00		656464	-3233	a	56	2683708.11	1246658.65
18142.00000000000	485.64	161.96	1.00	13.50	6.50	P			2683672.26	1246683.69	0.00			1.00	1	1	23.00		657330	-2885	a	4	2683672.26	1246683.70
6833.00000000000	510.84	160.51	1.00	8.00	5.00	P			2683695.43	1246693.72	19.00		4	0.00	5	4	0.00	16					2683695.43	1246693.73
18618.00000000000	509.90	115.94	1.00	5.50	9.50	P			2683714.61	1246653.48	51.00		4	0.00	7	1	0.00	22					2683714.61	1246653.48
1650.00000000000	490.40	141.99	1.00	19.00	11.00	P	2683685.4474	1246667.8956	2683685.48	1246668.00	0.00			1.00	1	1	41.00		655147	-3172	b	8	2683685.48	1246668.00
25984.00000000000	482.61	134.83	1.00	9.00	9.00	P			2683681.74	1246658.09	28.00	mn	3	1.00	1	4	18.00						2683681.74	1246658.09
25535.00000000000	481.78	154.51	1.00	13.00	7.50	P			2683672.16	1246675.31	48.00		3	1.00	1	3	24.00		657704	-3175	a	60	2683672.16	1246675.31
12490.00000000000	510.51	100.97	1.00	9.50	8.50	P			2683721.88	1246640.37	23.00	m		1.00	1	4	9.50						2683721.88	1246640.37
16672.00000000000	473.93	162.75	1.00	13.00	14.00	P			2683661.45	1246679.15	0.00		4	1.00	1	1	24.00		656684	0	u		2683661.44	1246679.15
5377.00000000000	497.92	136.90	1.00	10.00	7.00	P			2683694.49	1246666.82	0.00		4	1.00	1	1	21.00		656732	-2753	a	51	2683694.49	1246666.82
28564.00000000000	465.35	146.47	1.00	11.00	9.00	P			2683661.09	1246660.75	25.00	mn	3	1.00	1	3?	21.00		658316	-3172	b	111	2683661.09	1246660.75
28267.00000000000	460.62	162.09	1.00	5.00	4.50	P			2683649.85	1246672.58	33.00			0.00	1	3	0.00	13					2683649.85	1246672.58
25394.00000000000	487.11	130.73	1.00	6.00	6.00	P			2683687.60	1246656.46	21.00		4	1.00	1	4	0.00	15					2683687.60	1246656.46
24984.00000000000	474.62	148.62	1.00	10.50	8.50	P			2683668.41	1246666.83	53.00		4	1.00	1	1	0.00	20	657758	-2883	a	4	2683668.41	1246666.83
23392.00000000000	496.44	122.76	1.00	10.00	6.00	P			2683699.52	1246653.53	40.00	mn	3	0.00	7	3	0.00	19					2683699.52	1246653.53
26141.00000000000	478.96	133.92	1.00	10.00	7.00	P			2683678.89	1246655.65	28.00		4	1.00	1	3	22.00		657851	-3176	b	45	2683678.89	1246655.65
26774.00000000000	469.50	168.46	1.00	9.00	10.00	P			2683654.92	1246682.26	49.00		4	1.00	1	3	17.00		657570	-2729	b	52	2683654.92	1246682.26
26896.00000000000	488.88	122.90	1.00	16.00	4.50	P			2683692.70	1246650.26	0.00		3	1.00	1	1	27.00		657067	-3175	a	12	2683692.70	1246650.26
21865.00000000000	473.15	171.88	1.00	12.50	8.00	P			2683656.65	1246686.95	57.00		4	1.00	1	1	27.00		657674	-3175	a	10	2683656.65	1246686.95
10417.00000000000	503.87	170.39	1.00	4.50	4.50	P			2683684.77	1246699.42	43.00			0.00	1	4	11.00						2683684.77	1246699.42
20488.00000000000	500.91	125.37	1.00	10.00	10.00	P			2683702.34	1246657.86	39.00			1.00	1	3	0.00	22	657055	-3243	b	59	2683702.34	1246657.86
27583.00000000000	450.10	174.76	1.00	16.50	9.00	P			2683634.76	1246679.18	72.00			1.00	1	1	35.00		657818	-3205	b	85	2683634.76	1246679.18
1978.00000000000	488.17	159.81	1.00	11.00	6.00	P			2683675.49	1246682.91	48.00		4	1.00	1	3	26.00		657931	-3175	b	12	2683675.49	1246682.91
17898.00000000000	510.43	148.83	1.00	10.00	4.00	P			2683700.31	1246683.10	24.00		4	1.00	1	4	0.00		658209	0	u	1001	2683700.31	1246683.10
25754.00000000000	486.17	140.12	1.00	10.00	6.50	P			2683682.55	1246664.42	49.00	mn	5	1.00	1	3	20.00		657780	-3171	b	10	2683682.54	1246664.42
10883.00000000000	482.66	172.42	1.00	10.00	5.50	P			2683664.91	1246691.71	33.00		5	1.00	1	3	22.00		655847	-3174	b		2683664.91	1246691.71
20905.00000000000	477.98	159.50	1.00	13.00	5.00	P			2683666.53	1246678.06	43.00	m	5	0.00	7	3	0.00	20					2683666.53	1246678.06
12082.00000000000	507.45	151.75	1.00	5.00	5.50	P			2683696.34	1246684.37	12.00		4	0.00	5	4	0.00						2683696.34	1246684.38
22404.00000000000	478.97	155.20	1.00	10.00	5.00	P			2683669.35	1246674.66	0.00			0.00	7	2	0.00	21	657309	0	u		2683669.35	1246674.67
10691.00000000000	489.83	167.94	1.00	17.00	4.00	P			2683673.32	1246690.93	28.00			0.00	1	4	0.00	29					2683673.32	1246690.93
24094.00000000000	508.77	121.79	1.00	9.00	8.00	P			2683710.97	1246658.19	53.00	m	3	1.00	1	3	0.00	18	657177	-3159	b		2683710.98	1246658.19
12014.00000000000	508.80	152.43	1.00	9.00	9.00	P			2683697.24	1246685.59	22.00		4	1.00	1	4	18.00						2683697.24	1246685.59
20484.00000000000	500.21	125.13	1.00	11.50	8.00	P			2683701.83	1246657.34	0.00	mn	4	1.00	1	1	23.00		656307	-2708	b		2683701.83	1246657.34
15632.00000000000	501.72	130.13	1.00	11.00	9.00	P			2683700.93	1246662.48	41.00		4	1.00	1	3	21.00		657032	-3232	b	9	2683700.93	1246662.48
22668.00000000000	485.35	158.78	1.00	16.00	6.50	P			2683673.43	1246680.73	100.00		4	1.00	1	3	33.00		656826	-2885	b	39	2683673.43	1246680.73
24009.00000000000	518.18	119.99	1.00	10.00	7.00	P			2683720.19	1246660.82	22.00		4	0.00	7	4	0.00	20					2683720.19	1246660.82
25070.00000000000	468.80	161.90	1.00	13.00	10.00	P			2683657.25	1246676.08	0.00		4	1.00	1	1	28.00		656693	-2885	a	4	2683657.25	1246676.08
25953.00000000000	484.41	134.05	1.00	14.50	14.00	P			2683683.70	1246658.21	46.00		4	1.00	1	2	36.00		656819	-2885	b	4	2683683.70	1246658.21
27662.00000000000	461.25	176.78	1.00	8.00	6.00	P			2683643.82	1246685.98	72.00		4	1.00	1	1	23.00		657660	-2885	a	4	2683643.82	1246685.98
21078.00000000000	475.83	154.91	1.00	10.00	6.00	P			2683666.67	1246672.99	40.00			1.00	1	3	15.00		656196	0	u		2683666.67	1246672.99
23650.00000000000	514.79	139.63	1.00	6.00	3.50	P			2683708.34	1246676.84	9.00		3	0.00	16	4	0.00	10					2683708.34	1246676.84
10573.00000000000	484.56	172.95	1.00	13.00	5.50	P			2683666.37	1246693.03	0.00		4	1.00	1	1	28.00		655834	-3175	a	10	2683666.37	1246693.03
17984.00000000000	510.30	144.11	1.00	8.00	3.00	P			2683702.32	1246678.83	47.00		1	1.00	1	3	0.00	22	657283	-3234	b	9	2683702.32	1246678.83
16644.00000000000	473.65	168.35	1.00	8.50	6.50	P			2683658.68	1246684.02	18.00		5	1.00	1	4	16.00						2683658.68	1246684.02
25620.00000000000	485.00	142.12	1.00	11.00	8.00	P			2683680.60	1246665.68	45.00			1.00	1	3?	23.00		658352	-3234	a	1	2683680.60	1246665.68
7155.00000000000	509.14	167.50	1.00	6.00	7.00	P			2683690.77	1246699.20	19.00	m	3	0.00	5	4	0.00	14					2683690.77	1246699.20
12693.00000000000	501.22	170.94	1.00	6.00	5.50	P			2683682.15	1246698.72	17.00			0.00	5	4	0.00	10					2683682.15	1246698.72
27263.00000000000	478.69	138.03	1.00	17.00	8.00	P			2683676.80	1246659.19	80.00			0.00	1	2	0.00	40	656825	0	u	44	2683676.80	1246659.19
6710.00000000000	487.42	161.44	1.00	23.00	5.00	P			2683674.09	1246684.03	0.00			1.00	1	1	46.00		657520	-3234	a	3	2683674.09	1246684.03
5291.00000000000	493.98	125.23	1.00	6.00	3.50	P			2683696.21	1246654.63	34.00		3	0.00	7	3	0.00						2683696.21	1246654.63
5077.00000000000	494.19	138.86	1.00	9.00	8.00	P			2683690.28	1246666.90	38.00		4	1.00	1	3	20.00		656965	-3167	b		2683690.28	1246666.90
19700.00000000000	505.58	124.71	1.00	10.00	5.50	P			2683706.81	1246659.37	0.00		3	1.00	1	1	25.00		656388	-2753	a	51	2683706.81	1246659.37
5001.00000000000	493.42	124.44	1.00	10.00	9.00	P			2683696.07	1246653.67	43.00		3	0.00	1	3	20.00		657024	-3175	b	12	2683696.07	1246653.67
9648.00000000000	499.20	147.10	1.00	10.00	10.00	P			2683691.05	1246676.51	53.00		3	1.00	1	1	20.00		656455	-3233	a	9	2683691.05	1246676.51
5303.00000000000	498.14	141.58	1.00	10.00	10.00	P			2683692.59	1246671.11	0.00		4	1.00	1	1	17.00		656034	-3234	a	1	2683692.59	1246671.11
19514.00000000000	478.13	157.16	1.00	13.00	10.00	P			2683667.71	1246676.04	0.00		4	0.00	7	1	0.00	23	657308	-3233	a	70	2683667.71	1246676.04
19629.00000000000	492.24	123.74	1.00	11.00	10.00	P			2683695.33	1246652.52	0.00	2	4	1.00	1	1	22.00		656614	-2754	a	51	2683695.33	1246652.52
5864.00000000000	508.78	156.66	1.00	11.00	4.00	P			2683695.32	1246689.36	38.00		5	1.00	1	3	23.00		657987	-3235	b	1	2683695.32	1246689.36
14793.00000000000	485.82	164.06	1.00	10.50	6.00	P			2683671.48	1246685.65	46.00		4	1.00	1	3	21.00						2683671.48	1246685.65
16508.00000000000	481.87	163.27	1.00	10.00	3.50	P			2683668.31	1246683.17	0.00		5	1.00	1	1	19.00		656102	-3176	a	12	2683668.31	1246683.17
23022.00000000000	490.61	125.89	1.00	13.00	7.00	P			2683692.90	1246653.70	0.00	m		1.00	1	1	28.00		656243	-2884	a	4	2683692.90	1246653.70
18512.00000000000	509.46	100.99	1.00	9.00	6.50	P			2683720.93	1246639.92	32.00	mn	5	1.00	1	3?	15.00						2683720.93	1246639.92
14681.00000000000	484.38	169.33	1.00	17.00	5.00	P			2683667.83	1246689.71	0.00			1.00	1	1	30.00		655932	-2887	a	4	2683667.83	1246689.72
